217,747,664,582,
218,755,671,588,
219,764,680,598,
220,773,687,603,
221,784,698,614,
222,795,706,618,
223,803,715,628,
224,811,722,634,
225,818,726,637,
226,827,736,647,
227,836,744,655,
228,845,751,658,
229,854,761,669,
230,865,768,674,
231,874,778,684,
232,884,786,690,
233,891,792,694,
234,897,798,701,
235,910,811,714,
236,919,819,720,
237,928,827,727,
238,935,831,729,
239,948,843,740,
240,958,852,748,
241,967,861,757,
242,969,864,760,
243,969,864,760,
244,969,862,757,
245,969,862,757,
246,969,863,760,
247,968,861,756,
248,968,861,755,
249,968,863,759,
250,968,863,760,
251,968,862,757,
252,968,861,756,
253,968,862,759,
254,968,862,758,
255,968,861,755,
256,968,863,759,
257,968,861,756,
258,968,862,759,
259,967,861,756,
260,967,860,755,
261,967,861,757,
262,967,862,758,
263,967,860,755,
264,967,862,758,
265,967,860,755,
266,967,861,757,
267,967,860,754,
268,967,861,758,
269,967,859,755,
270,967,862,758,
271,965,859,756,
272,955,851,749,
273,947,842,739,
274,938,834,732,
275,927,826,726,
276,916,815,715,
277,907,808,711,
278,894,796,700,
279,886,787,691,
280,873,776,681,
281,867,771,677,
282,859,763,669,
283,850,758,667,
284,841,748,656,
285,832,740,651,
286,824,733,644,
287,813,722,633,
288,807,719,632,
289,795,708,622,
290,786,698,612,
291,777,692,608,
292,768,684,601,
293,764,677,594,
294,751,667,585,
295,743,660,579,
296,737,656,576,
297,729,648,568,
298,718,639,561,
299,710,633,556,
300,698,621,545,
301,690,611,535,
302,681,604,530,
303,673,597,522,
304,667,593,521,
305,660,587,515,
306,651,579,508,
307,643,570,499,
308,631,559,489,
309,625,554,485,
310,618,548,480,
311,610,542,476,
312,600,533,468,
313,596,528,463,
314,589,523,459,
315,579,514,451,
316,572,508,446,
317,565,502,441,
318,557,495,434,
319,545,484,424,
320,542,481,422,
321,534,475,417,
322,524,465,409,
323,517,460,403,
324,509,452,397,
325,505,447,392,
326,498,441,387,
327,489,434,381,
328,480,426,374,
329,472,419,368,
330,468,415,365,
331,461,407,356,
332,453,401,350,
333,446,396,347,
334,438,388,340,
335,433,384,337,
336,426,377,331,
337,419,370,324,
338,412,365,320,
339,405,359,314,
340,399,351,306,
341,392,345,301,
342,386,340,296,
343,379,334,291,
344,373,329,288,
345,366,324,284,
346,360,318,278,
347,354,311,270,
348,348,308,269,
349,342,303,265,
350,335,294,256,
351,329,289,251,
352,323,286,250,
353,317,279,242,
354,311,273,237,
355,306,270,236,
356,300,263,229,
357,294,258,224,
358,289,254,222,
359,283,247,214,
360,278,245,214,
361,272,237,206,
362,267,235,205,
363,262,230,201,
364,256,223,193,
365,251,221,193,
366,244,212,184,
367,239,210,183,
368,235,205,177,
369,230,202,176,
370,225,196,170,
371,220,193,167,
372,216,189,165,
373,211,183,157,
374,206,180,156,
375,201,176,153,
376,197,170,146,
377,193,168,146,
378,188,165,143,
379,184,158,136,
380,179,156,135,
381,175,153,133,
382,171,147,126,
383,167,144,125,
384,163,142,123,
385,159,136,116,
386,155,134,116,
387,152,130,111,
388,148,127,110,
389,143,124,108,
390,140,119,102,
391,136,118,103,
392,133,112,96,
393,129,111,97,
394,125,106,90,
395,122,105,91,
396,119,100,85,
397,116,100,86,
398,113,95,81,
399,111,95,82,
400,106,89,76,
401,105,90,78,
402,102,85,72,
403,99,85,73,
404,95,79,67,
405,93,79,68,
406,90,74,63,
407,87,74,63,
408,85,70,59,
409,82,69,59,
410,80,66,55,
411,77,65,55,
412,75,61,51,
413,72,60,51,
414,71,57,48,
415,69,57,49,
416,66,53,44,
417,64,53,45,
418,62,51,43,
419,61,48,40,
420,59,49,42,
421,57,45,37,
422,55,44,36,
423,54,44,38,
424,53,41,34,
425,51,40,33,
426,50,41,35,
427,48,38,32,
428,47,36,30,
429,46,37,31,
430,45,36,31,
431,44,35,30,
432,43,32,27,
433,42,31,26,
434,41,32,27,
435,39,31,26,
436,39,31,26,
437,38,29,24,
438,37,28,22,
439,37,27,22,
440,36,28,24,
441,36,27,23,
442,35,26,21,
443,34,25,20,
444,34,26,22,
445,34,26,21,
446,33,24,19,
447,32,23,19,
448,32,23,19,
449,32,24,21,
450,32,24,20,
451,32,23,18,
452,32,24,20,
453,31,24,20,
454,31,23,18,
455,31,24,20,
456,31,23,19,
457,31,22,18,
458,31,24,21,
459,31,23,19,
460,32,24,21,
461,31,24,20,
462,31,22,18,
463,31,24,20,
464,31,22,18,
465,31,24,21,
466,31,23,19,
467,31,22,18,
468,31,24,20,
469,31,22,18,
470,31,24,20,
471,31,24,20,
472,31,23,18,
473,31,22,18,
474,31,24,21,
475,31,23,19,
476,32,22,18,
477,32,24,21,
478,32,24,20,
479,31,22,18,
480,32,24,21,
481,31,23,19,
482,32,22,18,
483,31,24,20,
484,31,22,18,
485,32,23,19,
486,32,24,20,
487,31,22,18,
488,32,24,21,
489,32,23,18,
490,32,23,19,
491,32,24,20,
492,32,23,18,
493,31,24,20,
494,31,23,19,
495,32,23,19,
496,32,24,20,
497,32,23,18,
498,31,24,21,
499,32,23,18,
500,32,24,20,
501,24,18,15,
502,0,0,1,
503,0,0,1,
504,0,0,1,
505,0,0,1,
506,0,0,1,
507,0,0,2,
508,0,0,1,
509,0,0,1,
510,0,0,2,
