177,431,378,328,
178,437,386,338,
179,446,392,341,
180,451,398,348,
181,458,403,352,
182,465,411,360,
183,472,415,361,
184,480,425,372,
185,485,427,371,
186,494,437,383,
187,503,443,385,
188,511,452,396,
189,517,457,400,
190,522,460,400,
191,532,471,413,
192,539,475,413,
193,547,484,425,
194,555,489,426,
195,562,498,436,
196,571,503,439,
197,577,511,448,
198,586,519,455,
199,595,525,458,
200,599,531,465,
201,609,538,469,
202,617,547,480,
203,626,552,482,
204,634,562,493,
205,641,567,495,
206,651,577,506,
207,658,581,508,
208,667,592,520,
209,672,594,519,
210,681,605,530,
211,693,613,535,
212,700,620,542,
213,706,625,546,
214,714,634,557,
215,727,645,566,
216,735,650,568,
217,743,658,576,
218,749,665,584,
219,758,671,586,
220,766,680,597,
221,775,686,601,
222,784,694,607,
223,793,703,615,
224,802,712,626,
225,810,718,629,
226,820,727,637,
227,829,737,647,
228,838,743,650,
229,846,752,661,
230,853,756,661,
231,865,767,672,
232,875,778,683,
233,882,783,686,
234,890,789,691,
235,902,802,704,
236,915,811,711,
237,924,821,721,
238,930,827,726,
239,940,834,731,
240,949,844,742,
241,958,850,745,
242,964,855,749,
243,964,855,749,
244,963,857,753,
245,963,854,748,
246,963,855,749,
247,963,857,753,
248,963,854,748,
249,963,856,753,
250,963,856,752,
251,963,854,748,
252,963,854,748,
253,962,856,752,
254,962,853,748,
255,962,854,748,
256,962,856,752,
257,962,856,752,
258,962,854,747,
259,962,855,751,
260,962,855,751,
261,961,853,747,
262,961,854,749,
263,962,853,748,
264,961,853,747,
265,961,854,749,
266,961,855,751,
267,961,852,746,
268,961,852,747,
269,961,853,748,
270,961,854,751,
271,956,850,747,
272,945,838,734,
273,936,833,732,
274,926,822,721,
275,917,813,712,
276,907,807,709,
277,898,797,700,
278,887,786,688,
279,876,777,680,
280,868,771,677,
281,860,764,672,
282,852,757,665,
283,843,747,654,
284,833,738,645,
285,823,730,640,
286,814,724,636,
287,807,714,625,
288,801,711,623,
289,792,704,619,
290,783,696,611,
291,774,685,599,
292,765,677,593,
293,754,669,587,
294,743,660,580,
295,734,652,573,
296,729,645,564,
297,721,640,561,
298,711,632,554,
299,703,622,544,
300,691,614,539,
301,683,607,532,
302,674,599,525,
303,666,591,519,
304,657,584,512,
305,649,574,502,
306,642,568,497,
307,636,562,490,
308,628,555,485,
309,621,551,483,
310,613,544,477,
311,604,536,470,
312,592,526,461,
313,588,519,453,
314,580,512,447,
315,573,506,442,
316,565,501,440,
317,557,494,434,
318,549,487,427,
319,542,480,421,
320,536,476,417,
321,529,466,407,
322,522,460,401,
323,512,452,395,
324,507,449,393,
325,500,442,387,
326,490,434,381,
327,483,427,374,
328,475,419,365,
329,469,413,360,
330,462,407,354,
331,456,403,353,
332,449,397,348,
333,442,389,339,
334,435,382,333,
335,428,377,328,
336,420,371,325,
337,412,363,316,
338,405,356,309,
339,399,350,304,
340,392,344,299,
341,388,340,295,
342,381,335,292,
343,375,331,289,
344,369,325,285,
345,362,318,276,
346,356,312,271,
347,350,307,266,
348,344,303,265,
349,336,294,255,
350,332,290,252,
351,326,285,247,
352,320,281,245,
353,314,274,237,
354,308,270,236,
355,302,263,228,
356,296,260,227,
357,291,255,222,
358,285,250,219,
359,280,244,211,
360,275,241,211,
361,270,237,207,
362,263,229,198,
363,257,223,192,
364,252,219,190,
365,247,216,188,
366,241,209,180,
367,236,205,177,
368,231,202,176,
369,227,199,173,
370,225,194,167,
371,220,192,167,
372,215,187,162,
373,210,181,156,
374,206,178,153,
375,199,173,150,
376,195,168,144,
377,191,166,144,
378,186,159,137,
379,182,158,138,
380,178,153,131,
381,175,152,132,
382,171,148,129,
383,165,142,122,
384,161,139,121,
385,157,133,114,
386,153,132,115,
387,149,126,108,
388,147,127,110,
389,142,122,106,
390,138,119,103,
391,135,114,97,
392,133,114,98,
393,129,109,92,
394,126,108,94,
395,123,103,87,
396,119,102,88,
397,116,98,83,
398,111,95,82,
399,108,90,77,
400,105,90,77,
401,103,88,76,
402,101,83,70,
403,98,81,68,
404,95,79,67,
405,92,78,67,
406,89,74,62,
407,87,74,63,
408,85,69,58,
409,82,68,59,
410,80,65,54,
411,77,64,56,
412,75,61,51,
413,73,60,52,
414,70,56,46,
415,69,57,49,
416,67,53,44,
417,65,53,46,
418,63,50,41,
419,61,50,43,
420,59,47,39,
421,58,47,40,
422,56,43,36,
423,54,44,38,
424,53,41,34,
425,51,41,35,
426,50,40,34,
427,49,37,30,
428,47,36,30,
429,46,36,30,
430,45,34,28,
431,44,34,30,
432,42,32,27,
433,42,32,28,
434,41,30,25,
435,40,31,26,
436,39,30,25,
437,38,28,24,
438,37,29,24,
439,37,27,22,
440,36,28,24,
441,35,26,21,
442,35,27,23,
443,34,24,20,
444,34,26,22,
445,33,24,20,
446,33,25,22,
447,33,23,19,
448,32,24,21,
449,32,23,19,
450,32,24,21,
451,32,23,19,
452,32,23,20,
453,32,24,20,
454,32,22,19,
455,32,23,20,
456,31,22,19,
457,31,24,21,
458,31,22,18,
459,32,22,18,
460,32,24,21,
461,32,22,18,
462,32,23,20,
463,32,22,18,
464,32,24,21,
465,31,22,18,
466,32,24,21,
467,32,22,18,
468,32,24,21,
469,32,22,18,
470,32,24,20,
471,32,22,17,
472,32,24,20,
473,32,22,18,
474,32,24,21,
475,32,22,18,
476,32,24,21,
477,32,23,19,
478,32,22,18,
479,32,24,20,
480,32,22,18,
481,32,24,20,
482,32,23,20,
483,32,22,18,
484,32,24,21,
485,32,23,20,
486,32,22,19,
487,32,24,21,
488,32,23,19,
489,32,23,20,
490,32,23,19,
491,32,22,18,
492,32,22,19,
493,32,24,20,
494,32,22,18,
495,32,24,20,
496,32,22,18,
497,32,23,20,
498,32,22,17,
499,32,23,19,
500,32,22,18,
501,26,17,13,
502,0,0,2,
503,0,0,1,
504,0,0,2,
505,0,0,0,
506,0,0,1,
507,0,0,2,
508,0,0,2,
509,0,0,3,
510,0,0,1,
