177,432,380,332,
178,441,389,340,
179,446,392,341,
180,451,399,349,
181,457,402,351,
182,464,409,356,
183,471,416,364,
184,478,421,367,
185,485,428,374,
186,493,436,382,
187,502,442,385,
188,510,452,396,
189,518,457,399,
190,525,465,407,
191,530,468,408,
192,538,474,414,
193,545,483,423,
194,552,488,426,
195,561,496,434,
196,569,504,441,
197,578,510,445,
198,586,520,455,
199,595,527,462,
200,600,530,463,
201,608,539,473,
202,616,546,477,
203,624,551,482,
204,633,561,492,
205,641,568,497,
206,649,574,501,
207,657,583,512,
208,665,588,514,
209,673,597,524,
210,681,603,527,
211,690,612,537,
212,698,618,540,
213,706,627,550,
214,716,633,554,
215,725,643,565,
216,733,649,568,
217,741,659,578,
218,752,666,582,
219,759,674,592,
220,762,675,591,
221,777,690,606,
222,785,696,609,
223,794,705,619,
224,799,708,620,
225,809,719,631,
226,821,728,638,
227,830,737,647,
228,839,745,654,
229,844,748,655,
230,857,762,669,
231,867,769,674,
232,873,775,680,
233,877,780,685,
234,893,792,694,
235,904,804,706,
236,912,809,709,
237,915,813,713,
238,930,827,727,
239,941,835,732,
240,950,845,743,
241,954,848,744,
242,963,856,752,
243,963,856,752,
244,962,854,749,
245,963,856,752,
246,962,856,752,
247,962,854,749,
248,962,856,752,
249,962,856,752,
250,962,855,751,
251,962,855,751,
252,962,855,751,
253,961,854,749,
254,961,855,752,
255,961,853,748,
256,961,855,752,
257,961,853,748,
258,961,855,752,
259,961,853,748,
260,960,854,749,
261,961,855,751,
262,961,853,748,
263,960,855,751,
264,960,853,748,
265,960,854,750,
266,960,853,749,
267,960,852,748,
268,960,854,751,
269,960,852,748,
270,959,854,750,
271,956,849,744,
272,948,844,742,
273,936,831,729,
274,927,823,722,
275,918,817,718,
276,909,807,708,
277,898,798,700,
278,889,791,695,
279,879,781,686,
280,868,770,675,
281,859,765,672,
282,850,756,663,
283,841,746,654,
284,834,742,652,
285,823,732,643,
286,811,719,630,
287,806,716,628,
288,797,709,622,
289,788,698,612,
290,779,691,605,
291,770,685,601,
292,762,677,595,
293,753,667,584,
294,745,660,578,
295,737,652,571,
296,728,645,565,
297,719,639,561,
298,710,629,551,
299,702,622,544,
300,693,616,540,
301,685,606,530,
302,679,603,529,
303,668,592,517,
304,663,588,516,
305,652,577,504,
306,643,569,498,
307,634,563,494,
308,627,555,485,
309,618,549,481,
310,610,540,472,
311,602,534,468,
312,597,530,465,
313,590,521,455,
314,582,516,453,
315,573,507,443,
316,566,500,437,
317,556,493,432,
318,548,484,423,
319,541,479,420,
320,533,472,413,
321,524,463,404,
322,518,459,402,
323,511,451,394,
324,507,449,394,
325,498,440,384,
326,493,436,382,
327,483,427,373,
328,472,417,364,
329,466,412,361,
330,460,405,353,
331,454,401,352,
332,446,393,342,
333,440,389,341,
334,436,383,334,
335,429,379,332,
336,422,371,323,
337,415,367,322,
338,406,357,310,
339,399,352,308,
340,394,346,301,
341,386,341,298,
342,383,337,294,
343,376,330,287,
344,370,327,286,
345,364,319,277,
346,358,316,276,
347,350,307,266,
348,344,304,266,
349,339,297,258,
350,333,294,257,
351,326,286,249,
352,319,280,244,
353,313,276,241,
354,308,270,234,
355,303,266,233,
356,296,258,224,
357,290,255,223,
358,285,248,215,
359,279,246,215,
360,275,239,207,
361,269,237,206,
362,264,230,199,
363,259,227,198,
364,252,219,190,
365,249,218,190,
366,242,210,182,
367,237,207,181,
368,230,200,173,
369,229,200,173,
370,224,195,170,
371,219,190,164,
372,214,187,163,
373,210,181,156,
374,205,179,156,
375,201,173,149,
376,196,171,149,
377,192,165,142,
378,187,163,142,
379,182,157,135,
380,178,155,134,
381,174,151,130,
382,170,146,125,
383,166,144,125,
384,162,138,118,
385,157,135,116,
386,154,133,115,
387,149,127,109,
388,145,126,109,
389,141,121,104,
390,139,118,100,
391,135,117,101,
392,132,111,95,
393,129,110,95,
394,125,107,92,
395,122,103,87,
396,119,102,88,
397,115,97,82,
398,112,96,83,
399,109,91,78,
400,106,91,78,
401,104,86,74,
402,101,84,71,
403,97,82,70,
404,95,78,66,
405,92,78,67,
406,89,74,62,
407,87,73,62,
408,84,71,60,
409,82,67,56,
410,80,67,57,
411,77,64,55,
412,75,60,50,
413,73,60,51,
414,71,58,50,
415,69,55,46,
416,67,53,44,
417,65,53,45,
418,62,50,41,
419,61,48,40,
420,59,48,41,
421,57,45,37,
422,56,44,36,
423,54,44,37,
424,52,41,34,
425,51,41,34,
426,50,39,33,
427,49,37,30,
428,48,38,32,
429,46,35,29,
430,45,35,30,
431,44,33,27,
432,43,34,28,
433,41,31,25,
434,41,30,25,
435,40,31,26,
436,39,30,25,
437,38,28,23,
438,38,29,24,
439,37,28,23,
440,36,27,21,
441,36,27,23,
442,35,27,22,
443,34,25,20,
444,34,24,19,
445,34,26,21,
446,33,24,19,
447,33,23,18,
448,33,25,21,
449,32,23,19,
450,32,23,18,
451,32,24,20,
452,32,23,19,
453,32,23,18,
454,32,23,19,
455,32,22,18,
456,32,24,20,
457,32,23,18,
458,32,24,20,
459,32,23,19,
460,32,23,18,
461,32,23,19,
462,32,23,19,
463,32,23,19,
464,32,23,19,
465,32,23,19,
466,32,24,20,
467,32,22,18,
468,32,24,20,
469,32,22,18,
470,32,24,20,
471,32,22,17,
472,32,24,20,
473,32,23,18,
474,32,23,19,
475,32,23,19,
476,32,23,19,
477,32,23,19,
478,32,23,19,
479,32,24,20,
480,32,23,18,
481,32,23,19,
482,32,24,20,
483,32,22,18,
484,32,24,20,
485,32,23,18,
486,32,23,19,
487,32,24,20,
488,32,22,18,
489,32,24,20,
490,32,23,18,
491,32,23,19,
492,32,24,20,
493,32,22,18,
494,32,24,20,
495,32,23,19,
496,32,22,17,
497,32,24,20,
498,32,23,18,
499,32,24,20,
500,32,23,19,
501,18,12,10,
502,0,0,1,
503,0,0,0,
504,0,0,1,
505,0,0,1,
506,0,0,1,
507,0,0,0,
508,0,0,1,
509,0,0,1,
510,0,0,1,
