152466,153067,601,0.8725445439967291,23.49473572,301,184.3368378,601,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,,152961,153563,602,0.9876964863309601,3.031585693,301,246.3999939,602,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,,downRight
157178,157679,501,0.7949656440379042,37.72631836,301,183.9999847,501,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,,157675,158302,627,0.9852891064437498,3.621047974,300,246.1473846,627,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,,downRight
162095,162589,494,0.776147671039249,39.83157349,302,177.9368286,494,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,,162705,163106,401,0.8821593090815275,30.14736938,301,255.8315735,401,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,downRight1
171515,172016,501,0.5756028996807286,77.05264282,201,181.5578918,501,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,,171041,171653,612,0.7143351367781207,69.47369385,300,243.1999969,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,,toLeft
176826,177327,501,0.45514632175668274,97.17895508,200,178.3578949,501,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,,176558,177059,501,0.6388397347461364,85.97895813,100,238.0631714,501,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,,toLeft
181436,181849,413,0.4471732758109956,100.4631653,200,181.7263184,413,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,,181066,181567,501,0.6356261190111245,86.98947144,301,238.7368469,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,,toLeft
185949,186450,501,0.5887671643503538,72.75790405,114,176.9263,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,,185475,186076,601,0.6974849792576786,71.91578674,301,237.7263336,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,,toLeft
190158,190760,602,0.7142857143591528,50.02105713,301,175.0737,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,,189685,190298,613,0.7136266641983634,67.957901,301,237.3052673,613,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,,toLeft
194768,195369,601,0.6828844756982112,61.47367859,300,193.8526306,401,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6000000000000001,,194401,195002,601,0.7293951405790606,64.42105103,300,238.0631714,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,,toLeft
199176,199677,501,0.6260163037827093,65.85263062,201,176.0842285,501,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,,198709,201043,2334,0.8968898182498689,25.6842041,2334,249.0947418,1503,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.7142857142857141,,toLeft
