,1,,,2
369487,244.9684143,,362153,188.8000031
369687,242.6105194,,362253,188.3789368
369788,242.1052704,,362453,187.53685
369988,242.3578949,,362554,141.4736786
370089,243.0315857,,362754,51.87368774
370189,downBottom2,,362854,14.56842041
370290,244.1263275,,363055,2.526321411
370390,241.5157928,,363155,3.621047974
370590,243.1999969,,363255,53.13684082
370690,244.2105255,,363455,180.9684143
370891,242.7789612,,363555,189.0526276
370991,242.1052704,,363756,191.2421112
371191,242.5263214,,363856,190.8210602
371292,235.1157837,,363956,189.9789429
371492,236.0421143,,364160,190.8210602
371592,239.1578979,,364257,191.4105225
371793,144.421051,,364457,190.2315826
371893,132.6315765,,364558,189.7263031
372094,134.5684204,,364758,189.1368408
372194,110.1473694,,364858,190.5684357
372394,40.16842651,,365059,189.0526276
372595,25.43157959,,365159,189.8947449
372695,21.97894287,,365259,188.1263123
372895,191.0736694,,365460,189.1368408
372996,247.1578979,,365560,188.7157745
373196,244.5473633,,365762,189.8947449
373296,243.3684235,,365862,188.9684143
373497,242.7789612,,365978,downBottom1
373597,243.8736877,,366062,187.957901
373798,242.3578949,,366163,188.8842163
373798,downBottom3,,366263,189.2210693
373898,242.6947327,,366463,188.4631653
374098,241.2631531,,366563,188.3789368
374199,242.1894684,,366764,189.9789429
374399,243.9578857,,367064,190.0631409
374500,242.9473572,,367164,190.3157959
374700,243.3684235,,367264,189.0526276
374800,243.2841949,,367465,189.9789429
375001,241.0105286,,367565,185.7684174
375101,231.8315735,,367766,186.4421082
375301,240.5894623,,367866,125.6421051
375402,216.5894775,,368066,63.15789795
375602,131.5368347,,368166,44.54736328
375703,133.8105316,,368367,40.58947754
375903,131.7894745,,368467,71.41053772
376003,80.08421326,,368567,172.4631653
376204,42.27368164,,368767,190.5684357
376307,9.936843872,,368868,191.0736694
376504,10.69473267,,369068,190.6526337
376811,243.1999969,,369168,190.1473694
376925,244.378952,,369369,190.6526337
377109,243.9578857,,369469,190.5684357
377209,243.0315857,,369569,189.7263031
377409,244.4631653,,369770,189.1368408
377510,242.0210571,,369870,188.2947388
377719,240.8421021,,370070,189.1368408
377824,downBottom4,,370170,188.8000031
377824,240.6736908,,370189,downBottom2
378020,241.3473663,,370371,188.2105408
378120,241.8526306,,370471,188.4631653
378325,242.1894684,,370571,187.7894745
378421,242.7789612,,370772,189.1368408
378621,242.9473572,,370872,188.8000031
378922,244.042099,,371073,189.9789429
379022,242.2736664,,371173,190.2315826
379223,234.5263062,,371374,190.0631409
379332,232.505249,,371474,182.2315826
379524,243.115799,,371574,149.5578918
379624,221.2210693,,371775,59.87368774
379825,160.1684265,,371875,43.53684998
379925,111.2421112,,372075,39.83157349
380125,38.73684692,,372175,57.93684387
380226,21.30526733,,372376,190.2315826
380426,16.42105103,,372476,190.0631409
380526,144.5052643,,372779,190.5684357
380727,245.2210541,,372879,190.9052734
380827,244.6315613,,373080,191.0736694
381028,242.7789612,,373184,190.7368317
381132,242.3578949,,373382,189.6421051
381335,243.1999969,,373483,189.8105316
381631,downBottom5,,373583,188.4631653
381631,242.1894684,,373783,187.705246
381931,240.5894623,,373883,188.2105408
382031,241.5157928,,373798,downBottom3
382232,242.7789612,,374084,188.6315765
382339,244.2947235,,374194,189.8105316
382533,243.2841949,,374384,189.1368408
382633,242.2736664,,374485,189.0526276
382844,235.1999969,,374685,189.2210693
382934,238.7368469,,374785,189.8947449
383135,239.2420959,,374885,189.2210693
383235,146.9473724,,375086,185.6842041
383437,130.1052704,,375186,183.578949
383539,133.5578918,,375386,150.0631561
383738,105.2631683,,375487,54.73684692
383841,31.15789795,,375687,39.15789795
384039,5.894729614,,375787,41.68421936
384239,3.199996948,,375987,82.18948364
384352,23.07368469,,376088,172.8000031
384540,244.5473633,,376188,187.0315704
384656,244.4631653,,376388,189.6421051
384758,243.2841949,,376488,190.5684357
384941,243.0315857,,376689,190.3999939
385060,243.1999969,,377292,187
385241,244.042099,,377399,19.70526123
385367,downBottom6,,377592,188.8842163
385459,242.6947327,,377793,189.2210693
385554,242.3578949,,377824,downBottom4
385744,242.9473572,,377993,188.7157745
385862,242.5263214,,378093,188.6315765
386044,242.1052704,,378293,188.042099
386167,242.8631592,,378394,188.9684143
386345,242.7789612,,378594,189.0526276
386462,242.1052704,,378694,189.6421051
386746,234.2736816,,378895,190.2315826
386846,238.2315674,,378995,188.8842163
387046,179.0315857,,379095,189.2210693
387146,131.621048,,379296,185.2631531
387347,131.1157837,,379396,182.4842224
387447,131.8736877,,379596,141.4736786
387647,131.3684235,,379696,58.52632141
387747,55.32632446,,379897,44.21052551
387948,16.75788879,,379997,86.90527344
388048,6.736846924,,380097,185.0947418
388248,6.821060181,,380298,189.6421051
388348,210.7789612,,380398,190.9052734
388549,245.2210541,,380598,190.6526337
388649,242.9473572,,380699,190.0631409
388850,242.2736664,,380899,190.3999939
388950,243.2841949,,380999,190.6526337
389150,242.9473572,,381099,189.8105316
389150,downBottom7,,381300,189.7263031
389255,243.4526367,,381400,188.3789368
389452,241.0947418,,381600,189.0526276
389551,241.4315948,,381631,downBottom5
389751,243.0315857,,381712,188.1263123
389851,242.6947327,,381901,188.7157745
390052,243.8736877,,382001,188.6315765
390152,242.4421082,,382101,188.9684143
390352,234.6105194,,382302,189.8947449
390453,237.4736786,,382402,189.2210693
390653,212.5473633,,382703,189.8105316
390753,130.6947327,,382903,187.8736877
390954,129.7684174,,383003,182.2315826
391054,130.1052704,,383203,155.7894745
391254,139.2842102,,383303,73.51579285
391355,153.0105286,,383404,44.12631226
391555,65.34736633,,383604,42.44210815
391655,11.70526123,,383708,48.6736908
391855,9.263153076,,383904,164.5473633
391955,41.51579285,,384008,188.6315765
392156,239.4105377,,384209,190.0631409
392256,245.9789429,,384305,190.1473694
392457,243.9578857,,384406,190.2315826
392557,243.0315857,,384606,190.5684357
392757,242.0210571,,384716,189.7263031
392857,242.6105194,,384907,189.0526276
392857,downBottom8,,385007,188.2947388
393057,242.3578949,,385216,189.2210693
393158,242.1052704,,385308,188.8842163
393359,242.3578949,,385367,downBottom6
393459,243.1999969,,385408,187.7894745
393660,242.6105194,,385609,188.4631653
393760,242.5263214,,385909,188.8000031
393960,235.4526367,,386010,187.957901
394060,236.7158051,,386211,188.8842163
394261,182.9052582,,386314,190.8210602
394361,131.2842102,,386410,189.7263031
394561,130.1052704,,386611,188.2947388
394661,132.7157898,,386716,181.6420898
394862,141.8947296,,386913,103.8315887
394962,113.4315796,,387021,38.56842041
395163,34.61053467,,387514,39.57894897
395363,8.421051025,,387714,186.5263214
395463,4.378952026,,387915,190.7368317
395663,123.4526367,,388018,190.5684357
395764,245.8947296,,388218,190.7368317
395864,243.3684235,,388317,189.7263031
396064,243.2841949,,388517,190.7368317
396164,242.1894684,,388617,189.8947449
396365,242.7789612,,388918,188.8000031
396467,downBottom9,,389018,188.2947388
396467,242.4421082,,389150,downBottom7
396666,242.7789612,,389319,188.8842163
396766,242.6105194,,389520,189.1368408
397267,241.9368286,,389621,188.6315765
397467,243.0315857,,389729,189.7263031
397567,240.9263,,389921,188.3789368
397768,232.9263153,,390022,189.2210693
397868,238.5684052,,390222,189.8105316
398068,147.1999969,,390325,183.494751
398169,130.7789459,,390523,159.6631622
398369,131.957901,,390632,59.03158569
398469,134.9052582,,390824,40.75790405
398670,137.5157928,,390947,41.09474182
398770,81.76841736,,391024,48
398971,25.34736633,,391224,49.34736633
399071,2.778945923,,391341,63.15789795
399271,14.3999939,,391527,179.4526367
399371,228.46315,,391633,190.4842072
399572,244.9684143,,391728,191.0736694
399672,242.6947327,,391928,190.0631409
399872,242.1052704,,392055,190.3999939
399976,242.8631592,,392229,190.9894714
400173,downBottom10,,392345,188.9684143
400173,242.2736664,,392529,188.2947388
400276,242.3578949,,392649,188.7157745
400473,241.0947418,,392830,188.1263123
400573,241.2631531,,392857,downBottom8
400774,243.3684235,,392958,188.4631653
400874,242.1894684,,393044,188.2947388
401074,242.2736664,,393332,188.4631653
401174,235.2842102,,393532,188.7157745
401375,235.621048,,393645,189.9789429
401476,134.1473694,,393834,190.0631409
401675,131.4526367,,393942,185.7684174
401978,132.8842163,,394051,143.0736847
402076,125.0526428,,394234,41.68421936
402276,37.81053162,,394345,39.91578674
402376,27.78947449,,394535,38.90525818
402577,15.66316223,,394647,39.32632446
402677,168.3368378,,394836,38.98947144
402877,244.5473633,,395039,186.7789459
402987,243.4526367,,395239,190.9052734
403178,243.115799,,395376,190.7368317
403491,243.1999969,,395643,189.7263031
403579,241.5157928,,395845,190.3999939
403780,240.6736908,,395956,189.0526276
403882,240.3368378,,396067,189.2210693
404080,239.5789337,,396245,188.8842163
404189,239.7473755,,396349,188.1263123
404382,239.4105377,,396467,downBottom9
404493,241.3473663,,396546,188.4631653
,,,396648,187.957901
,,,396948,187.705246
,,,397048,188.042099
,,,397149,188.7157745
,,,397452,188.2947388
,,,397652,189.8947449
,,,397752,182.3999939
,,,397953,136
,,,398053,54.73684692
,,,398254,51.70526123
,,,398254,57.93684387
,,,398557,61.6421051
,,,398657,57.85263062
,,,398758,124.0421143
,,,398960,187.3684082
,,,399060,189.2210693
,,,399261,190.3999939
,,,399364,190.4842072
,,,399464,190.0631409
,,,399664,190.2315826
,,,399765,189.2210693
,,,399968,189.1368408
,,,400068,187.8736877
,,,400173,downBottom10
,,,400169,188.4631653
,,,400369,188.1263123
,,,400469,187.53685
,,,400670,188.5473785
,,,400770,188.3789368
,,,400971,188.9684143
,,,401071,189.8947449
,,,401271,188.6315765
,,,401371,167.1578979
,,,401472,49.93684387
,,,401672,39.15789795
,,,401772,39.24211121
,,,401972,39.15789795
,,,402073,39.66316223
,,,402273,135.4947357
,,,402373,189.7263031
,,,402574,191.2421112
,,,402674,190.8210602
,,,402774,190.6526337
,,,402975,190.4842072
,,,403075,190.0631409
,,,403275,189.8947449
,,,403375,188.6315765
,,,403576,189.1368408
,,,403676,187.957901
,,,403776,187.621048
,,,403977,187.2842102
,,,404077,186.6947327
,,,404277,186.9473724
,,,404379,187.53685
,,,404579,187.7894745
,,,404679,187.2000122
,,,404779,187.7894745
