,1,,,2
240381,243.8736877,,227458,178.7789612
240581,244.9684143,,227652,180.4631653
240691,244.7157898,,227759,180.7157898
240883,245.2210541,,227952,181.3894806
240983,245.0526276,,228062,181.8947296
241184,244.8000031,,228162,182.4842224
241185,upLeft6,,228353,182.9894562
241297,243.8736877,,228464,185.5157928
241485,243.5368347,,228653,168.8421021
241585,244.5473633,,228767,105.9368439
241786,245.3894806,,228954,182.3157806
241886,245.6420898,,229069,183.9999847
242086,244.9684143,,229169,185.8526459
242186,245.8947296,,229355,184.6736755
242396,247.663147,,229471,184.421051
242487,248.3368378,,229655,183.663147
242787,247.7473755,,229856,182.0631561
242988,248.9263153,,230056,179.4526367
243101,213.3894806,,230157,178.0210571
243288,21.47367859,,230457,181.1368561
243403,119.0736847,,230557,181.8105316
243594,238.5684052,,230758,181.7263184
243703,244.8000031,,230858,182.1473846
243903,245.9789429,,230858,upLeft4
243995,247.663147,,231058,180.7157898
244196,248.6736755,,231159,181.3052521
244296,248.1684265,,231359,179.5368347
244497,247.9999847,,231459,178.5263214
244608,247.578949,,231560,177.8526306
244800,248.2526245,,231760,178.4421082
244915,247.9999847,,231860,178.0210571
245101,248.7578888,,232061,179.7052612
245204,245.0526276,,232161,180.2105255
245423,244.5473633,,232361,181.8105316
245515,245.4736938,,232461,181.3052521
245706,244.042099,,232561,182.3999939
245806,244.7157898,,232762,181.8947296
246006,242.8631592,,232862,181.8105316
246106,243.9578857,,233062,183.1578979
246097,upLeft7,,233163,183.7473755
246307,244.1263275,,233363,185.3473511
246422,245.1368561,,233463,180.9684143
246607,244.8842163,,233563,82.61053467
247008,246.3999939,,233764,108.0421143
247209,247.578949,,233864,178.4421082
247309,248.8421173,,234065,179.3684235
247509,247.9999847,,234165,184.421051
247610,248.421051,,234365,184.2526245
247810,249.1789551,,234465,184.5052795
247937,224.1684265,,234565,184.3368378
248112,18.86315918,,234766,182.3999939
248313,51.03158569,,234866,181.7263184
248436,249.4315796,,235066,177.8526306
248616,241.2631531,,235166,177.9368286
248723,245.8105316,,235367,179.9578857
248919,248.421051,,235467,180.9684143
249023,247.9999847,,235667,181.4736938
249219,248.8421173,,235767,182.1473846
249343,249.5157928,,235868,181.3894806
249529,247.8315887,,235868,upLeft5
249630,248.9263153,,236070,181.9789429
249826,248.7578888,,236170,182.1473846
249926,249.0105133,,236370,181.5578918
250126,247.9157867,,236471,180.2947235
250249,247.494751,,236671,179.1999969
250427,245.8105316,,236771,178.5263214
250538,245.1368561,,236872,177.9368286
250728,245.7263184,,237072,177.5999908
250841,245.2210541,,237172,179.4526367
251041,244.7157898,,237372,179.5368347
251130,245.3894806,,237473,180.4631653
251333,245.5578918,,237673,181.1368561
251445,243.5368347,,237773,181.6420898
251634,244.8000031,,237873,181.8947296
251735,244.8842163,,238574,85
251909,upLeft8,,238574,18.52632141
252236,244.9684143,,238775,180.1263275
252351,244.7157898,,238876,183.3263092
252537,244.8000031,,239030,186.7789459
252646,244.8842163,,239177,184.5052795
252837,245.7263184,,239292,184.1684265
252950,246.7368469,,239481,183.578949
253139,246.6526184,,239590,183.3263092
253242,247.578949,,239781,182.3999939
253442,248.1684265,,239911,181.4736938
253542,248.6736755,,240082,180.378952
253743,248.8421173,,240197,177.7684326
253844,249.3473511,,240297,177.3473663
254044,245.3052521,,240483,179.2841949
254146,127.4947357,,240589,180.5473633
254369,14.65263367,,240784,181.8947296
254669,241.1789398,,240892,180.4631653
254769,243.621048,,241185,181.1368561
254971,245.8947296,,241185,upLeft6
255082,247.4105225,,241285,180.5473633
255272,247.663147,,241386,182.0631561
255375,248.6736755,,241586,182.3157806
255576,248.3368378,,241686,180.042099
255691,249.4315796,,241887,178.4421082
255877,248.3368378,,241987,177.5157928
255977,247.9999847,,242187,177.8526306
256178,247.7473755,,242287,178.1052704
256288,245.4736938,,242387,177.2631531
256478,245.5578918,,242588,179.3684235
256579,244.1263275,,242688,180.1263275
256779,244.7157898,,242888,181.0526276
256887,243.9578857,,242989,181.2210541
257080,244.042099,,243189,182.1473846
257020,upLeft9,,243389,183.1578979
257200,245.3894806,,243590,152.1684265
257380,245.1368561,,243690,102.1473694
257583,245.5578918,,243890,176.5894623
257682,245.6420898,,243990,182.0631561
257883,245.9789429,,244191,182.2315826
257983,246.3157806,,244304,184.5052795
258184,248.0842133,,244494,184.0842133
258294,248.8421173,,244694,184.421051
258484,248.3368378,,244894,181.9789429
258585,248.2526245,,244995,181.3052521
258786,240.5894623,,245195,179.7894897
258900,48.33683777,,245295,178.1052704
259087,21.97894287,,245496,180.042099
259194,221.1368408,,245596,181.8105316
259387,244.5473633,,245696,181.6420898
259495,247.494751,,245997,182.2315826
259688,248.2526245,,246097,upLeft7
259807,248.421051,,246298,182.3157806
259991,248.2526245,,246498,181.6420898
260293,248.7578888,,246598,180.378952
260413,249.0105133,,246698,177.7684326
260598,247.9157867,,246899,178.1052704
260699,245.9789429,,246999,178.2736664
260900,244.8000031,,247199,178.3578949
261017,245.2210541,,247299,180.1263275
261205,245.4736938,,247500,181.0526276
261305,245.1368561,,247600,181.3894806
261506,244.8842163,,247700,181.2210541
261433,upLeft10,,247901,182.1473846
261633,245.8105316,,248001,182.0631561
261807,244.9684143,,248201,181.8105316
261912,245.8947296,,248301,183.663147
262108,245.2210541,,248502,178.0210571
262208,245.8105316,,248602,71.74737549
262409,247.2421112,,248702,177.2631531
262532,247.9999847,,248902,182.1473846
262709,248.0842133,,249003,183.7473755
262817,248.421051,,249203,182.9052582
263012,248.3368378,,249303,183.578949
263137,244.1263275,,249504,182.0631561
263314,89.93684387,,249604,183.7473755
263427,6.399993896,,249804,182.3157806
263619,40,,249905,181.3894806
263724,253.8947449,,250005,180.6315613
263919,244.042099,,250205,181.0526276
264033,246.0631561,,250305,180.1263275
264229,247.9999847,,250506,179.5368347
264331,248.6736755,,250606,179.621048
264522,248.9263153,,250807,178.6947327
264622,247.9157867,,250907,178.7789612
264823,249.0105133,,251007,180.2947235
264923,249.0947418,,251208,182.3157806
265123,248.7578888,,251308,180.9684143
265235,247.494751,,251508,180.6315613
265424,245.6420898,,251609,182.1473846
265525,244.8000031,,251909,181.5578918
265748,244.042099,,251909,upLeft8
265830,244.1263275,,252010,181.4736938
266030,243.7894897,,252210,181.7263184
266243,downLeft1,,252311,181.2210541
266230,244.6315613,,252511,179.7894897
266330,244.8000031,,252611,179.5368347
266532,244.7157898,,252811,177.5999908
266637,244.5473633,,252912,178.4421082
266832,244.7157898,,253012,178.0210571
266963,245.1368561,,253212,177.5157928
267133,245.7263184,,253312,179.2841949
267250,245.2210541,,253513,179.9578857
267437,246.2315826,,253613,180.378952
267569,247.663147,,253813,180.7157898
267740,248.0842133,,253913,182.3157806
267844,248.6736755,,254014,181.8105316
268040,248.3368378,,254214,182.9052582
268177,248.9263153,,254314,183.0736847
268345,247.9999847,,254515,183.2421112
268463,247.494751,,254615,178.1894684
268646,247.9157867,,254815,69.05264282
268746,245.8947296,,254916,172.2947388
268946,240.9263,,255116,180.6315613
269047,87.07368469,,255216,183.8315887
269248,241.7684326,,255517,185.1789551
269348,248.0842133,,255626,184.9263153
269549,248.8421173,,255821,183.4105225
269667,248.2526245,,255918,181.3894806
269854,248.3368378,,256118,179.8736877
269956,249.3473511,,256219,178.0210571
270157,249.2631531,,256331,177.6842041
270458,248.421051,,256519,180.6315613
270558,248.5894775,,256619,181.2210541
270758,248.0842133,,256828,181.3894806
270859,245.4736938,,256920,182.4842224
271059,245.0526276,,257020,upLeft9
271186,244.9684143,,257139,181.8105316
271360,243.8736877,,257221,181.7263184
271472,245.4736938,,257333,181.0526276
271554,downLeft2,,257521,178.6105194
271721,245.0526276,,257623,177.5157928
271772,243.9578857,,257824,177.8526306
271972,245.6420898,,257924,178.2736664
272100,244.7157898,,258125,179.1999969
272273,244.9684143,,258225,180.1263275
272374,247.7473755,,258326,180.2947235
272674,248.6736755,,258525,180.4631653
272875,249.0105133,,258628,181.1368561
272975,248.9263153,,258844,181.3894806
273177,248.1684265,,258930,182.8210602
273301,240.6736908,,259127,183.578949
273478,195.0315857,,259232,166.2315826
273612,92.71578979,,259333,91.62106323
273779,243.7894897,,259527,177.2631531
273894,247.9157867,,259635,183.494751
274080,248.5894775,,259828,182.2315826
274208,248.9263153,,259937,183.8315887
274482,248.7578888,,260128,184.0842133
274682,248.8421173,,260263,183.0736847
274883,248.421051,,260431,181.8947296
275014,248.5052795,,260543,179.9578857
275184,247.2421112,,260648,178.3578949
275299,245.4736938,,260832,177.7684326
275490,244.8000031,,260942,179.2841949
275593,244.7157898,,261133,182.1473846
275792,245.0526276,,261267,181.7263184
275897,244.5473633,,261433,181.3894806
275965,downLeft3,,261433,upLeft10
276099,244.8842163,,261551,181.6420898
276199,245.1368561,,261654,182.2315826
276400,245.3052521,,261834,180.8842163
276501,245.6420898,,261951,178.6947327
276702,246.3157806,,262235,177.7684326
276803,247.578949,,262536,178.5263214
277002,247.2421112,,262636,179.4526367
277129,248.421051,,262736,180.378952
277303,248.1684265,,262936,179.8736877
277455,248.421051,,263036,182.3999939
277603,248.6736755,,263237,181.4736938
277716,244.6315613,,263337,181.2210541
277906,240,,263537,180.9684143
278042,74.02105713,,263638,182.0631561
278206,146.0210571,,263738,183.494751
278309,244.8842163,,263938,164.2105255
278507,247.9999847,,264038,104.9263153
278908,248.5052795,,264239,180.042099
279108,248.421051,,264339,182.9052582
279224,248.8421173,,264539,180.5473633
279409,248.2526245,,264640,182.3999939
279524,248.5052795,,264740,182.9052582
279709,245.4736938,,264940,183.663147
279827,244.9684143,,265040,182.0631561
280010,245.3894806,,265241,179.1999969
280154,243.5368347,,265341,177.8526306
280311,244.5473633,,265541,177.5157928
280445,244.8000031,,265642,181.9789429
280611,244.5473633,,265742,182.3999939
280675,downLeft4,,265942,181.8105316
281213,245.3052521,,266042,181.9789429
281325,244.5473633,,266243,downLeft1
281514,246.3157806,,266343,181.8105316
281619,246.2315826,,266643,181.5578918
281818,246.7368469,,266844,180.7157898
281927,248.3368378,,266944,179.5368347
282121,247.9999847,,267044,178.6105194
282226,248.2526245,,267245,178.3578949
282422,248.5052795,,267545,177.9368286
282527,248.1684265,,267645,178.2736664
282724,247.3263092,,267846,179.7894897
282829,236.8000031,,267946,179.4526367
283029,222.1473694,,268046,180.4631653
283155,63.15789795,,268247,179.1999969
283329,172.7157898,,268547,179.9578857
283530,244.6315613,,268848,180.6315613
283634,249.0105133,,268948,180.8000031
283833,247.9999847,,269048,180.9684143
283941,248.5894775,,269248,177.4315948
284137,248.8421173,,269349,23.83157349
284289,248.1684265,,269549,35.36842346
284438,248.5894775,,269650,193.3473663
284575,248.0842133,,269850,182.9894562
284738,248.7578888,,269950,183.4105225
284843,245.6420898,,270050,183.1578979
285039,245.5578918,,270251,183.3263092
285239,244.8000031,,270351,181.3894806
285540,245.3052521,,270551,181.4736938
285741,243.7894897,,270652,179.1999969
285718,downLeft5,,270852,178.3578949
285844,245.8105316,,270953,177.6842041
286043,245.6420898,,271053,180.042099
286143,245.4736938,,271253,181.2210541
286343,245.8105316,,271353,181.3052521
286444,245.1368561,,271554,180.6315613
286644,246.2315826,,271554,downLeft2
286745,247.3263092,,271674,181.7263184
286945,246.6526184,,271854,180.042099
287046,248.5052795,,271954,179.2841949
287246,248.1684265,,272155,178.6947327
287346,248.7578888,,272255,178.7789612
287648,246.6526184,,272355,178.0210571
287848,237.7263336,,272656,177.3473663
287950,171.2842102,,272856,179.2841949
288150,51.36842346,,272956,180.378952
288252,119.7473755,,273257,180.9684143
288457,233.3473816,,273357,182.3999939
288555,244.6315613,,273558,180.8000031
288756,248.3368378,,273658,181.3894806
288856,248.1684265,,273858,149.7263184
289056,248.7578888,,273958,18.44210815
289157,248.6736755,,274159,125.0526428
289358,248.421051,,274259,184.421051
289458,248.5894775,,274359,184.5052795
289659,249.0105133,,274559,182.3157806
289759,249.4315796,,274663,182.2315826
289959,247.7473755,,274861,181.3894806
290060,246.0631561,,274961,180.9684143
290260,244.7157898,,275161,178.6105194
290360,244.6315613,,275261,178.1052704
290561,243.9578857,,275362,179.3684235
290661,244.7157898,,275562,180.2105255
290713,downLeft6,,275662,180.9684143
290861,243.9578857,,275863,180.4631653
290962,245.8105316,,275965,downLeft3
291162,244.5473633,,275965,180.5473633
291262,246.3157806,,276165,179.8736877
291463,245.8947296,,276266,179.7052612
291563,247.494751,,276365,178.7789612
291763,248.0842133,,276566,177.8526306
291864,248.5052795,,276666,178.1052704
292064,248.1684265,,276866,177.8526306
292164,248.5052795,,276966,177.4315948
292365,242.2736664,,277167,177.9368286
292565,235.8736725,,277267,179.7052612
292665,189.3894653,,277468,179.621048
292866,63.74737549,,277568,180.4631653
292966,63.32632446,,277668,180.8000031
293166,190.8210602,,277868,180.5473633
293266,240.9263,,277968,182.1473846
293467,248.7578888,,278169,181.5578918
293567,249.2631531,,278269,179.4526367
293767,249.0105133,,278469,82.77894592
293868,248.5894775,,278570,3.621047974
294068,248.9263153,,278770,166.1473694
294168,248.7578888,,278871,184.2526245
294369,248.2526245,,278972,183.7473755
294469,250.3578796,,279171,183.3263092
294669,247.8315887,,279273,181.6420898
294769,245.2210541,,279484,180.8842163
294972,244.7157898,,279573,179.3684235
295071,245.6420898,,279677,177.7684326
295272,244.5473633,,279874,177.9368286
295372,244.042099,,279991,180.8000031
295424,downLeft7,,280174,180.7157898
295572,245.3894806,,280286,180.4631653
295673,244.7157898,,280575,181.3052521
295873,245.7263184,,280675,downLeft4
295974,245.2210541,,280675,181.4736938
296174,245.0526276,,280876,180.7157898
296274,246.6526184,,280986,179.621048
296474,248.1684265,,281176,179.3684235
296574,247.7473755,,281288,177.9368286
296775,248.7578888,,281477,178.6105194
296875,248.5894775,,281581,177.7684326
297075,248.0842133,,281677,178.0210571
297176,241.0947418,,281878,178.6105194
297376,237.1368408,,281980,178.6947327
297476,202.6105194,,282181,179.7052612
297676,62.48420715,,282282,178.7789612
297777,143.3263092,,282482,180.2947235
297977,243.0315857,,282582,180.8000031
298077,247.9999847,,282682,180.378952
298278,249.4315796,,282882,180.9684143
298378,247.9999847,,282984,180.4631653
298578,248.421051,,283183,181.8105316
298678,249.3473511,,283584,175.9157715
298879,248.6736755,,283684,31.57894897
298979,249.4315796,,283790,2.694732666
299179,248.421051,,283934,121.0947418
299279,246.0631561,,284012,181.8105316
299480,244.8842163,,284192,182.9052582
299580,245.0526276,,284322,182.4842224
299780,244.8000031,,284493,181.3052521
299880,243.8736877,,284612,180.2105255
300081,244.5473633,,284794,178.6947327
300181,244.6315613,,284927,177.9368286
300033,downLeft8,,285196,180.1263275
300382,244.8842163,,285331,180.8000031
300483,245.7263184,,285500,181.1368561
300682,245.8947296,,285617,180.9684143
300784,245.3894806,,285718,downLeft5
300985,245.5578918,,285809,181.3894806
301086,246.3157806,,285904,180.2105255
301287,247.8315887,,286020,178.6947327
301491,247.578949,,286204,178.4421082
301590,248.0842133,,286318,178.3578949
301791,246.0631561,,286505,177.7684326
301892,237.9789429,,286705,177.4315948
302093,210.6105194,,286906,178.7789612
302194,66.02105713,,287006,178.0210571
302394,134.7368469,,287106,178.6105194
302497,242.6947327,,287307,178.2736664
302695,248.421051,,287407,179.1999969
302795,248.5894775,,287607,179.8736877
303003,249.0105133,,287707,181.4736938
303096,248.5894775,,287908,180.8000031
303296,248.8421173,,288008,180.2947235
303396,249.1789551,,288108,182.0631561
303597,249.5157928,,288309,181.1368561
303697,248.421051,,288409,179.7894897
303897,247.3263092,,288609,170.9473724
304011,245.0526276,,288709,27.70526123
304198,244.8842163,,288910,2.694732666
304298,245.4736938,,289211,182.3157806
304517,244.9684143,,289311,183.663147
304599,244.8000031,,289411,183.3263092
304799,244.6315613,,289611,182.3999939
304899,243.8736877,,289711,181.0526276
304945,downLeft9,,289912,179.3684235
305101,244.6315613,,290012,177.0105286
305201,245.3052521,,290212,178.4421082
305402,245.0526276,,290313,178.5263214
305503,245.4736938,,290413,181.2210541
305702,245.0526276,,290713,181.0526276
305802,246.4842224,,290713,downLeft6
306004,247.494751,,290914,180.2105255
306105,246.3157806,,291014,179.2841949
306303,247.3263092,,291214,177.6842041
306404,245.9789429,,291314,178.1052704
306604,247.8315887,,291415,178.1894684
306906,248.8421173,,291615,177.2631531
307018,243.7894897,,291715,178.6947327
307208,236.884201,,292016,179.7894897
307308,210.9473572,,292216,179.8736877
307521,84.63157654,,292316,180.8000031
307611,50.10527039,,292416,181.6420898
307812,125.8105316,,292617,181.3894806
307913,237.4736786,,292717,181.8105316
308114,245.8105316,,292917,181.2210541
308219,250.0210419,,293018,180.6315613
308414,249.1789551,,293218,178.1894684
308523,248.0842133,,293318,148.1263123
308717,248.3368378,,293418,11.19999695
308825,249.0947418,,293619,2.778945923
309019,248.3368378,,293719,42.02105713
309125,248.6736755,,293919,167.8315735
309321,247.9157867,,294030,183.7473755
309429,247.494751,,294220,182.3999939
309621,245.3894806,,294320,181.3894806
309731,245.0526276,,294521,180.5473633
309922,245.7263184,,294621,178.4421082
310122,244.8000031,,294921,178.6947327
310241,243.7052612,,295021,180.8000031
310423,245.0526276,,295222,179.9578857
310556,downLeft10,,295322,180.8000031
310724,246.0631561,,295424,downLeft7
310841,245.3894806,,295524,180.7157898
311024,246.3999939,,295624,178.4421082
311143,244.042099,,295724,178.1052704
311325,245.1368561,,295924,177.6842041
311427,246.3999939,,296225,177.7684326
311626,246.8210602,,296325,177.8526306
311827,245.9789429,,296526,178.1894684
312027,246.8210602,,296626,177.5999908
312127,247.494751,,296726,177.9368286
312327,248.3368378,,296926,179.621048
312427,247.4105225,,297026,180.2947235
312628,248.5052795,,297227,179.9578857
312728,243.621048,,297327,181.0526276
312928,237.4736786,,297527,180.8842163
313028,231.7473755,,297628,182.4842224
313229,77.05264282,,297728,181.2210541
313329,174.1473694,,297928,176.7579041
313529,244.042099,,298029,93.30526733
313630,248.2526245,,298229,3.621047974
313830,249.0947418,,298329,137.6842041
313930,248.5894775,,298530,182.9894562
314532,251,,298630,181.9789429
314532,250.0210571,,298730,182.9052582
314732,247.9999847,,298931,182.1473846
314833,249.5157928,,299031,180.8000031
315033,248.421051,,299231,178.6105194
315133,247.578949,,299332,177.5157928
315334,246.5684204,,299532,179.2841949
315434,247.9157867,,299632,181.3894806
315636,248.5894775,,299833,181.8105316
315736,248.9263153,,300033,181.1368561
315937,248.7578888,,300033,downLeft8
316051,247.8315887,,300333,179.5368347
,,,300534,177.5157928
,,,300634,177.4315948
,,,300834,177.5999908
,,,300935,178.6947327
,,,301035,178.1052704
,,,301335,179.7052612
,,,301536,178.1894684
,,,301636,178.6105194
,,,301836,180.042099
,,,301937,180.6315613
,,,302037,180.5473633
,,,302237,181.1368561
,,,302337,179.9578857
,,,302538,170.9473724
,,,302638,27.19999695
,,,302838,1.852630615
,,,302939,122.4421082
,,,303039,183.2421112
,,,303239,183.1578979
,,,303340,182.3999939
,,,303540,182.9894562
,,,303640,181.4736938
,,,303841,179.9578857
,,,303979,178.4421082
,,,304049,178.0210571
,,,304243,180.1263275
,,,304364,181.3894806
,,,304544,181.9789429
,,,304655,182.1473846
,,,304945,downLeft9
,,,304945,180.7157898
,,,305145,180.9684143
,,,305245,179.7894897
,,,305348,178.6947327
,,,305546,178.5263214
,,,305647,176.5894623
,,,305847,177.0105286
,,,305949,177.5157928
,,,306148,177.9368286
,,,306250,178.0210571
,,,306351,179.3684235
,,,306548,178.3578949
,,,306652,179.7052612
,,,306849,179.5368347
,,,306954,180.7157898
,,,307250,180.2947235
,,,307350,181.8105316
,,,307450,182.3157806
,,,307650,181.6420898
,,,307751,180.2105255
,,,307951,178.7789612
,,,308051,176.2526245
,,,308252,129.8526306
,,,308352,5.221054077
,,,308552,2.273681641
,,,308653,160.421051
,,,308753,183.9157867
,,,308953,183.3263092
,,,309054,183.494751
,,,309254,181.7263184
,,,309354,181.3052521
,,,309454,179.2841949
,,,309654,178.3578949
,,,309755,178.0210571
,,,309955,179.8736877
,,,310055,180.8000031
,,,310256,181.7263184
,,,310356,181.1368561
,,,310556,downLeft10
,,,310664,181.7263184
,,,310756,180.8842163
,,,310957,179.7052612
,,,311057,179.621048
,,,311257,178.1894684
,,,311358,178.2736664
,,,311558,178.0210571
,,,311658,178.4421082
,,,311758,178.5263214
,,,312059,178.4421082
,,,312259,178.6105194
,,,312359,178.2736664
,,,312560,178.3578949
,,,312660,180.2105255
,,,312760,181.5578918
,,,312961,181.1368561
,,,313061,181.2210541
,,,313261,181.8947296
,,,313361,177.7684326
,,,313562,102.2315826
,,,313665,2.610519409
,,,313862,19.957901
,,,313963,181.2210541
,,,314063,183.494751
,,,314263,183.2421112
,,,314364,183.578949
,,,314564,182.9052582
,,,314664,181.9789429
,,,314764,181.6420898
,,,314965,180.042099
,,,315065,178.1052704
,,,315266,177.8526306
,,,315366,178.6105194
,,,315567,177.7684326
,,,315667,177.9368286
,,,315767,177.8526306
,,,315968,178.6105194
,,,316068,178.5263214
,,,316268,177.6842041
,,,316369,178.4421082
,,,316569,179.1999969
,,,316669,179.5368347
,,,316870,178.1894684
,,,316970,178.4421082
,,,317070,179.621048
,,,317270,180.042099
,,,317370,180.6315613
,,,317571,180.9684143
